make,year,fuel,hp,cylinders,transmission,drive ,doors,type,style,hwympg,citympg,mc_performance,mc_high_performance,mc_crossover,mc_exotic,mc_luxury,mc_flex_fuel,mc_hybrid,mc_tuned,msrp
Volkswagen,2010,regular unleaded,251,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,36600
Volkswagen,2010,regular unleaded,251,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,42500
Volkswagen,2010,regular unleaded,251,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,36600
Volkswagen,2011,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,43240
Volkswagen,2011,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,34750
Volkswagen,2011,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,37390
Volkswagen,2011,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,33790
Volkswagen,2011,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,26930
Volkswagen,2011,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,39390
Volkswagen,2011,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,0,0,0,31770
Volkswagen,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,1,0,0,34490
Volkswagen,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,1,0,0,39890
Volkswagen,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,1,0,0,32010
Volkswagen,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,1,0,0,33490
Volkswagen,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,1,0,0,37890
Volkswagen,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,1,0,0,44280
Volkswagen,2012,regular unleaded,283,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,0,0,0,0,0,1,0,0,27020
Audi,2007,premium unleaded ,420,8,MANUAL,all wheel drive,4,Compact,Sedan,20,13,1,1,0,0,1,0,0,1,66000
Audi,2008,premium unleaded ,420,8,MANUAL,all wheel drive,2,Compact,Convertible,19,12,1,1,0,0,1,0,0,1,81900
Audi,2008,premium unleaded ,420,8,MANUAL,all wheel drive,4,Compact,Sedan,20,13,1,1,0,0,1,0,0,1,66910
Audi,2013,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,23,16,1,1,0,0,1,0,0,1,77900
Audi,2013,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,23,16,1,1,0,0,1,0,0,1,68900
Audi,2014,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,23,16,1,1,0,0,1,0,0,1,69600
Audi,2014,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,22,16,1,1,0,0,1,0,0,1,77900
Audi,2015,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Convertible,22,16,1,1,0,0,1,0,0,1,79200
Audi,2015,premium unleaded ,450,8,AUTOMATED_MANUAL,all wheel drive,2,Midsize,Coupe,23,16,1,1,0,0,1,0,0,1,70900
Audi,2003,premium unleaded ,450,8,AUTOMATIC,all wheel drive,4,Midsize,Sedan,20,14,1,1,0,0,1,0,0,1,82700
Audi,2015,premium unleaded ,560,8,AUTOMATIC,all wheel drive,4,Large,Sedan,27,16,1,1,0,0,1,0,0,1,106500
Audi,2016,premium unleaded ,560,8,AUTOMATIC,all wheel drive,4,Large,Sedan,25,15,1,1,0,0,1,0,0,1,108900
Audi,2017,premium unleaded ,560,8,AUTOMATIC,all wheel drive,4,Large,Sedan,25,15,1,1,0,0,1,0,0,1,110700
Acura,2004,regular unleaded,160,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,30,24,1,0,0,0,1,0,0,0,21100
Acura,2004,regular unleaded,160,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,30,24,1,0,0,0,1,0,0,0,20025
Acura,2004,regular unleaded,160,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,31,22,1,0,0,0,1,0,0,0,22000
Acura,2004,regular unleaded,160,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,31,22,1,0,0,0,1,0,0,0,20925
Acura,2004,premium unleaded ,200,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,28,21,1,0,0,0,1,0,0,1,23320
Acura,2005,regular unleaded,160,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,24,1,0,0,0,1,0,0,0,20275
Acura,2005,regular unleaded,160,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,31,22,1,0,0,0,1,0,0,0,22250
Acura,2005,regular unleaded,160,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,31,22,1,0,0,0,1,0,0,0,21175
Acura,2005,regular unleaded,160,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,24,1,0,0,0,1,0,0,0,21350
Acura,2005,premium unleaded ,210,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,28,20,1,0,0,0,1,0,0,1,23670
Acura,2006,regular unleaded,155,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,24,0,0,0,0,1,0,0,0,20325
Acura,2006,regular unleaded,155,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,24,0,0,0,0,1,0,0,0,21475
Acura,2006,premium unleaded ,201,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,28,20,1,0,0,0,1,0,0,1,23845
Acura,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,31,22,0,0,0,0,1,0,0,0,21225
Acura,2006,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,31,22,0,0,0,0,1,0,0,0,22375
Lexus,2001,premium unleaded ,220,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,21,17,0,0,1,0,1,0,0,0,33955
Lexus,2001,premium unleaded ,220,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,16,0,0,1,0,1,0,0,0,35705
Lexus,2002,regular unleaded,220,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21,16,0,0,1,0,1,0,0,0,35705
Lexus,2002,regular unleaded,220,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,21,17,0,0,1,0,1,0,0,0,33955
Lexus,2003,regular unleaded,220,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21,16,0,0,1,0,1,0,0,0,36925
Lexus,2003,regular unleaded,220,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,21,17,0,0,1,0,1,0,0,0,35125
Lexus,2004,regular unleaded,230,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,17,1,0,1,0,1,0,0,0,35275
Lexus,2004,regular unleaded,230,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,16,0,0,1,0,1,0,0,0,36675
Lexus,2005,regular unleaded,230,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,23,17,0,0,1,0,1,0,0,0,36025
Lexus,2005,regular unleaded,230,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,16,0,0,1,0,1,0,0,0,37425
Lexus,2006,regular unleaded,223,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,23,17,0,0,1,0,1,0,0,0,36370
Lexus,2006,regular unleaded,223,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,22,16,0,0,1,0,1,0,0,0,37770
Lexus,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,18,0,0,1,0,1,0,0,0,40970
Lexus,2015,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,0,0,1,0,1,0,0,0,50220
Lexus,2015,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,18,0,0,1,0,1,0,0,0,48710
Lexus,2015,regular unleaded,270,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,18,0,0,1,0,1,0,0,0,42370
Lexus,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,0,0,1,0,1,0,0,0,49125
Lexus,2016,regular unleaded,295,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,20,0,0,1,0,1,0,0,0,41900
Lexus,2016,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,0,0,1,0,1,0,0,0,43300
Lexus,2017,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,0,0,1,0,1,0,0,0,50320
Lexus,2017,regular unleaded,295,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,20,0,0,1,0,1,0,0,0,48920
Lexus,2017,regular unleaded,295,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,27,20,0,0,1,0,1,0,0,0,43020
Lexus,2017,regular unleaded,295,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,26,19,0,0,1,0,1,0,0,0,44420
Lexus,2006,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,27,0,0,1,0,1,0,1,0,46060
Lexus,2006,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,28,0,0,1,0,1,0,1,0,44660
Lexus,2007,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,28,0,0,1,0,1,0,1,0,41180
Lexus,2007,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,25,27,0,0,1,0,1,0,1,0,42580
Lexus,2008,premium unleaded ,268,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,24,27,0,0,1,0,1,0,1,0,42080
Lexus,2008,premium unleaded ,268,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,24,26,0,0,1,0,1,0,1,0,43480
Lexus,2015,premium unleaded ,295,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,28,32,0,0,1,0,1,0,1,0,47620
Lexus,2015,premium unleaded ,295,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,30,0,0,1,0,1,0,1,0,49020
Lexus,2016,premium unleaded ,308,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,30,0,0,1,0,1,0,1,0,57045
Lexus,2016,premium unleaded ,308,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,30,0,0,1,0,1,0,1,0,53635
Lexus,2016,premium unleaded ,308,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,30,31,0,0,1,0,1,0,1,0,52235
Lexus,2017,premium unleaded ,308,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,31,0,0,1,0,1,0,1,0,53035
Lexus,2017,premium unleaded ,308,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,28,31,0,0,1,0,1,0,1,0,56495
Mazda,2009,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,31930
Mazda,2009,premium unleaded ,212,0,AUTOMATIC,rear wheel drive,4,Compact,Coupe,23,16,1,0,0,0,0,0,0,0,26435
Mazda,2009,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,27860
Mazda,2009,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,31000
Mazda,2009,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,26435
Mazda,2009,premium unleaded ,212,0,AUTOMATIC,rear wheel drive,4,Compact,Coupe,23,16,1,0,0,0,0,0,0,0,31700
Mazda,2009,premium unleaded ,212,0,AUTOMATIC,rear wheel drive,4,Compact,Coupe,23,16,1,0,0,0,0,0,0,0,28560
Mazda,2010,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,32140
Mazda,2010,premium unleaded ,212,0,AUTOMATIC,rear wheel drive,4,Compact,Coupe,23,16,1,0,0,0,0,0,0,0,26645
Mazda,2010,premium unleaded ,212,0,AUTOMATIC,rear wheel drive,4,Compact,Coupe,23,16,1,0,0,0,0,0,0,0,32810
Mazda,2010,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,26645
Mazda,2010,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,32110
Mazda,2011,premium unleaded ,212,0,AUTOMATIC,rear wheel drive,4,Compact,Coupe,23,16,1,0,0,0,0,0,0,0,32960
Mazda,2011,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,32260
Mazda,2011,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,32290
Mazda,2011,premium unleaded ,232,0,MANUAL,rear wheel drive,4,Compact,Coupe,22,16,1,0,0,0,0,0,0,0,26795
Mazda,2011,premium unleaded ,212,0,AUTOMATIC,rear wheel drive,4,Compact,Coupe,23,16,1,0,0,0,0,0,0,0,26795
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Compact,Extended Cab Pickup,20,15,1,0,0,0,0,0,0,0,20984
Chevrolet,2002,regular unleaded,120,4,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,23,17,0,0,0,0,0,1,0,0,15406
Chevrolet,2002,regular unleaded,120,4,AUTOMATIC,rear wheel drive,3,Compact,Extended Cab Pickup,23,17,0,0,0,0,0,1,0,0,21474
Chevrolet,2002,regular unleaded,190,6,MANUAL,four wheel drive,3,Compact,Extended Cab Pickup,16,12,0,0,0,0,0,0,0,0,19757
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Compact,Extended Cab Pickup,20,15,1,0,0,0,0,0,0,0,23539
Chevrolet,2002,regular unleaded,120,4,MANUAL,rear wheel drive,3,Compact,Extended Cab Pickup,25,19,0,0,0,0,0,1,0,0,15943
Chevrolet,2002,regular unleaded,190,6,MANUAL,rear wheel drive,3,Compact,Extended Cab Pickup,20,14,0,0,0,0,0,0,0,0,17284
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,20,15,0,0,0,0,0,0,0,0,18169
Chevrolet,2002,regular unleaded,120,4,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,23,17,0,0,0,0,0,1,0,0,19434
Chevrolet,2002,regular unleaded,120,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,25,19,0,0,0,0,0,1,0,0,13961
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,four wheel drive,3,Compact,Extended Cab Pickup,18,14,0,0,0,0,0,0,0,0,24063
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,20,15,0,0,0,0,0,1,0,0,18519
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,0,0,0,0,0,0,0,0,24462
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,four wheel drive,3,Compact,Extended Cab Pickup,18,14,0,0,0,0,0,0,0,0,25990
Chevrolet,2002,regular unleaded,120,4,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,23,17,0,0,0,0,0,1,0,0,17169
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,3,Compact,Extended Cab Pickup,20,15,0,0,0,0,0,0,0,0,20209
Chevrolet,2002,regular unleaded,120,4,AUTOMATIC,rear wheel drive,3,Compact,Extended Cab Pickup,23,17,0,0,0,0,0,1,0,0,19209
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,20,15,1,0,0,0,0,0,0,0,21499
Chevrolet,2002,regular unleaded,190,6,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,20,14,0,0,0,0,0,0,0,0,14961
Chevrolet,2002,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,20,15,1,0,0,0,0,0,0,0,18944
Chevrolet,2003,regular unleaded,120,4,MANUAL,rear wheel drive,3,Compact,Extended Cab Pickup,25,19,0,0,0,0,0,1,0,0,20780
Chevrolet,2003,regular unleaded,190,6,MANUAL,four wheel drive,3,Compact,Extended Cab Pickup,17,12,0,0,0,0,0,0,0,0,20270
Chevrolet,2003,regular unleaded,120,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,25,19,0,0,0,0,0,1,0,0,16905
Chevrolet,2003,regular unleaded,120,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,25,19,0,0,0,0,0,1,0,0,18780
Chevrolet,2003,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,0,0,0,0,0,0,0,0,24370
Chevrolet,2003,regular unleaded,120,4,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,23,17,0,0,0,0,0,1,0,0,17570
Chevrolet,2003,regular unleaded,120,4,MANUAL,rear wheel drive,3,Compact,Extended Cab Pickup,25,19,0,0,0,0,0,1,0,0,16570
Chevrolet,2003,regular unleaded,190,6,MANUAL,four wheel drive,3,Compact,Extended Cab Pickup,17,12,0,0,0,0,0,0,0,0,23985
Chevrolet,2003,regular unleaded,120,4,AUTOMATIC,rear wheel drive,2,Compact,Regular Cab Pickup,23,17,0,0,0,0,0,1,0,0,16220
Chevrolet,2003,regular unleaded,120,4,MANUAL,rear wheel drive,3,Compact,Extended Cab Pickup,25,19,0,0,0,0,0,1,0,0,18905
Chevrolet,2003,regular unleaded,120,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,25,19,0,0,0,0,0,1,0,0,16120
Chevrolet,2003,regular unleaded,190,6,MANUAL,four wheel drive,3,Compact,Extended Cab Pickup,17,12,0,0,0,0,0,0,0,0,21820
Chevrolet,2003,regular unleaded,120,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,25,19,0,0,0,0,0,1,0,0,14770
Chevrolet,2003,regular unleaded,120,4,MANUAL,rear wheel drive,3,Compact,Extended Cab Pickup,25,19,0,0,0,0,0,1,0,0,18120
Chevrolet,2004,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,18,14,0,0,0,0,0,0,0,0,24660
Mercedes-Benz,2015,premium unleaded ,449,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,26,17,1,1,0,0,1,0,0,0,94400
Mercedes-Benz,2015,premium unleaded ,577,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,15,1,1,0,0,1,0,0,1,141450
Mercedes-Benz,2015,premium unleaded ,449,8,AUTOMATIC,all wheel drive,4,Large,Sedan,26,16,1,1,0,0,1,0,0,0,97400
Mercedes-Benz,2015,premium unleaded ,577,8,AUTOMATIC,all wheel drive,2,Large,Coupe,23,15,1,1,0,0,1,0,0,1,160900
Mercedes-Benz,2015,premium unleaded ,621,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,20,13,1,1,0,0,1,0,0,1,222000
Mercedes-Benz,2015,premium unleaded ,621,12,AUTOMATIC,rear wheel drive,2,Large,Coupe,20,13,1,1,0,0,1,0,0,1,230900
Mercedes-Benz,2015,premium unleaded ,523,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,21,12,1,1,0,0,1,0,0,0,166900
Mercedes-Benz,2015,premium unleaded ,449,8,AUTOMATIC,all wheel drive,2,Large,Coupe,24,16,1,1,0,0,1,0,0,0,119900
Mercedes-Benz,2016,premium unleaded ,621,12,AUTOMATIC,rear wheel drive,2,Large,Coupe,20,13,1,1,0,0,1,0,0,1,234050
Mercedes-Benz,2016,premium unleaded ,449,8,AUTOMATIC,all wheel drive,2,Large,Coupe,24,16,1,1,0,0,1,0,0,0,121550
Mercedes-Benz,2016,premium unleaded ,577,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,15,1,1,0,0,1,0,0,1,143250
Mercedes-Benz,2016,premium unleaded ,449,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,26,17,1,1,0,0,1,0,0,0,95650
Mercedes-Benz,2016,premium unleaded ,523,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,21,12,1,1,0,0,1,0,0,0,169050
Mercedes-Benz,2016,premium unleaded ,449,8,AUTOMATIC,all wheel drive,4,Large,Sedan,26,16,1,1,0,0,1,0,0,0,98650
Mercedes-Benz,2016,premium unleaded ,577,8,AUTOMATIC,all wheel drive,2,Large,Coupe,23,15,1,1,0,0,1,0,0,1,163150
Mercedes-Benz,2016,premium unleaded ,621,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,20,13,1,1,0,0,1,0,0,1,224650
Mercedes-Benz,2017,premium unleaded ,577,8,AUTOMATIC,all wheel drive,4,Large,Sedan,23,15,1,1,0,0,1,0,0,1,144700
Mercedes-Benz,2017,premium unleaded ,449,8,AUTOMATIC,all wheel drive,4,Large,Sedan,25,16,1,1,0,0,1,0,0,0,99600
Mercedes-Benz,2017,premium unleaded ,449,8,AUTOMATIC,rear wheel drive,2,Large,Convertible,25,17,1,1,0,0,1,0,0,0,131400
Mercedes-Benz,2017,premium unleaded ,523,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,22,13,1,1,0,0,1,0,0,0,170750
Mercedes-Benz,2017,premium unleaded ,577,8,AUTOMATIC,all wheel drive,2,Large,Convertible,22,14,1,1,0,0,1,0,0,1,176400
Mercedes-Benz,2017,premium unleaded ,621,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,22,13,1,1,0,0,1,0,0,1,226900
Mercedes-Benz,2017,premium unleaded ,621,12,AUTOMATIC,rear wheel drive,2,Large,Convertible,21,14,1,1,0,0,1,0,0,1,247900
Mercedes-Benz,2017,premium unleaded ,449,8,AUTOMATIC,rear wheel drive,4,Large,Sedan,26,18,1,1,0,0,1,0,0,0,96600
Honda,2007,premium unleaded ,237,4,MANUAL,rear wheel drive,2,Compact,Convertible,24,18,1,0,0,0,0,0,0,0,34250
Honda,2008,premium unleaded ,237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,1,0,0,0,0,0,0,1,37300
Honda,2008,premium unleaded ,237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,1,36300
Honda,2008,premium unleaded ,237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,1,0,0,0,0,0,0,0,34300
Honda,2009,premium unleaded ,237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,1,1,0,0,0,0,0,1,36995
Honda,2009,premium unleaded ,237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,1,0,0,0,0,0,0,0,34995
Honda,2009,premium unleaded ,237,4,MANUAL,rear wheel drive,2,Compact,Convertible,25,18,1,0,0,0,0,0,0,1,37995
Audi,2015,premium unleaded ,292,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,Sedan,31,23,1,1,0,0,1,0,0,1,41100
Audi,2015,premium unleaded ,292,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,Sedan,31,23,1,1,0,0,1,0,0,1,47000
Audi,2016,premium unleaded ,292,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,Sedan,31,23,1,1,0,0,1,0,0,1,42500
Audi,2016,premium unleaded ,292,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,Sedan,31,23,1,1,0,0,1,0,0,1,48650
Audi,2017,premium unleaded ,292,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,Sedan,28,21,1,1,0,0,1,0,0,1,48400
Audi,2017,premium unleaded ,292,4,AUTOMATED_MANUAL,all wheel drive,4,Compact,Sedan,28,21,1,1,0,0,1,0,0,1,42900
Volvo,2009,premium unleaded ,227,5,AUTOMATIC,all wheel drive,4,Compact,Sedan,26,18,0,0,0,0,1,0,0,0,33800
Volvo,2009,premium unleaded ,227,5,AUTOMATIC,front wheel drive,4,Compact,Sedan,28,19,1,0,0,0,1,0,0,0,32350
Volvo,2009,premium unleaded ,168,5,AUTOMATIC,front wheel drive,4,Compact,Sedan,31,20,0,0,0,0,1,0,0,0,28550
Volvo,2010,premium unleaded ,227,5,MANUAL,all wheel drive,4,Compact,Sedan,27,20,0,0,0,0,1,0,0,0,31350
Volvo,2010,premium unleaded ,168,5,MANUAL,front wheel drive,4,Compact,Sedan,29,21,0,0,0,0,1,0,0,0,26200
Volvo,2010,premium unleaded ,227,5,AUTOMATIC,front wheel drive,4,Compact,Sedan,30,21,1,0,0,0,1,0,0,0,31150
Volvo,2011,regular unleaded,227,5,AUTOMATIC,front wheel drive,4,Compact,Sedan,30,21,0,0,0,0,1,0,0,0,27750
Volvo,2011,regular unleaded,227,5,AUTOMATIC,front wheel drive,4,Compact,Sedan,30,21,0,0,0,0,1,0,0,0,31150
Audi,2014,premium unleaded ,333,6,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,28,18,1,1,0,0,1,0,0,1,49500
Audi,2014,premium unleaded ,333,6,MANUAL,all wheel drive,4,Midsize,Sedan,26,17,1,1,0,0,1,0,0,1,54000
Audi,2014,premium unleaded ,333,6,MANUAL,all wheel drive,4,Midsize,Sedan,26,17,1,1,0,0,1,0,0,1,48100
Audi,2014,premium unleaded ,333,6,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,28,18,1,1,0,0,1,0,0,1,55400
Audi,2015,premium unleaded ,333,6,MANUAL,all wheel drive,4,Midsize,Sedan,26,17,1,1,0,0,1,0,0,1,48400
Audi,2015,premium unleaded ,333,6,MANUAL,all wheel drive,4,Midsize,Sedan,26,17,1,1,0,0,1,0,0,1,54300
Audi,2015,premium unleaded ,333,6,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,28,18,1,1,0,0,1,0,0,1,55700
Audi,2015,premium unleaded ,333,6,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,28,18,1,1,0,0,1,0,0,1,49800
Audi,2016,premium unleaded ,333,6,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,28,18,1,1,0,0,1,0,0,1,56100
Audi,2016,premium unleaded ,333,6,MANUAL,all wheel drive,4,Midsize,Sedan,26,17,1,1,0,0,1,0,0,1,55100
Audi,2016,premium unleaded ,333,6,AUTOMATED_MANUAL,all wheel drive,4,Midsize,Sedan,28,18,1,1,0,0,1,0,0,1,50200
Audi,2016,premium unleaded ,333,6,MANUAL,all wheel drive,4,Midsize,Sedan,26,17,1,1,0,0,1,0,0,1,49200
